0,0.07032747437472939,0.2651932773935444,0.542352719159257
1,0.1319774925617934,0.36328706632881025,0.6971387622130174
2,0.1270095972389955,0.35638405862074624,0.099815026806711
3,0.08379928764413214,0.28948106612373137,0.23435350493820517
4,0.08981240049839652,0.2996871710607521,0.7497190544267933
5,0.23096501955512522,0.480588201639538,0.798607459904529
6,0.1722656858251959,0.41504901617182016,0.7618705584847919
7,0.18701226681618818,0.43244914939931167,0.7420623042477984
8,0.1389652655506425,0.3727804522110065,0.7593926545660671
9,0.0830724637133124,0.288222940990672,0.6352148673237611
10,0.05940997384484527,0.24374161287077198,0.5779076130941836
11,0.0621974686506951,0.24939420332216045,0.6374371717681018
12,0.09307380954978765,0.3050800051622322,0.7417587911144905
13,0.05492257498782543,0.23435565917601697,0.5575833939112201
14,0.0352984969184104,0.18787894218993892,0.44361430813479347
15,0.13660166781208652,0.36959662851828956,0.7549715285923608
16,0.09345068661351395,0.30569705038405903,0.7152932435841712
17,0.06060349511223641,0.24617777136093422,0.48193919389966694
18,0.18642563571251902,0.4317703506640064,0.696071955786563
19,0.15324727954248898,0.39146810795068476,0.7099909169835833
20,0.10371048863298139,0.322041128791,0.6295319453054024
21,0.08377155701936231,0.28943316503013666,0.6749461600634404
22,0.11353268794573661,0.33694612024140685,0.7186786274560085
23,0.05667432389070271,0.23806369712894637,0.5300387169993513
24,0.04938485867263336,0.22222704307224483,0.6379020785807685
25,0.081245858316937,0.28503659118951197,0.6058649512888757
26,0.1632409337106788,0.4040308573743827,0.6776891509146283
27,0.17427970488608735,0.4174682082339772,0.7674952879016158
28,0.11169618187888505,0.33420978722785044,0.5713228771415395
29,0.1869848238922889,0.43241741858103827,0.7412903463739222
30,0.1254351975835669,0.35416831815334204,0.6739331609714946
31,0.05544532799739426,0.23546831633447898,0.45050993846586285
32,0.2514209279812601,0.5014189146624408,0.8113522235201783
33,0.06192077146059901,0.24883884636567302,0.6352315547542392
34,0.07541349892194928,0.27461518334198,0.2462111972309069
35,0.37010188973609925,0.6083600001118575,0.857370405208552
36,0.08790570104572278,0.2964889560265656,0.6268079867493297
37,0.21585201125827444,0.464598763728741,0.7691173027968259
38,0.07468290420525774,0.27328173046374277,0.5463532622626904
39,0.10123899619346902,0.31818076025031594,0.054261537922248956
40,0.08503863474166906,0.2916138452503054,0.5467765296146
41,0.08520895650858049,0.2919057322297397,0.5867659292616852
42,0.0520883743797075,0.22822877640584127,0.584390050411249
43,0.03943395009203741,0.19857983304464077,0.5320294716970801
44,0.16168427948424294,0.4020998377073074,0.6916438177770938
45,0.18676001075012508,0.4321573911784052,0.7704595695188808
46,0.2341124144576632,0.48385164509140943,0.7447251504961231
47,0.07829741736180125,0.279816756756634,0.639172946849262
48,0.08727146277188622,0.2954174381648555,0.5846911452119904
49,0.09147647404343115,0.30245077953847493,0.5341447447362405
50,0.0885075803623547,0.2975022358947151,0.7355930565337
51,0.07676016460037842,0.27705624808038243,0.6107612208981307
52,0.22426121328596477,0.47356225914441785,0.7573364837489153
